mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_mse
0.11554209391276042,0.019312331283569364,0.008913596471150717,0.002091931045661721,True,50,2,10,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.7746913497438526,-4.084627336246617,-6.04065501117043,-3.966657899053633,1.7435689607309746,34,1.0001660030150827
0.025603612263997395,0.008569331163018508,0.001760721206665039,0.00016302403909690803,True,50,4,2,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",-1.657110572781499,-3.5992050112085696,-5.839393477786459,-3.6985696872588427,1.708854895050896,23,1.0001660030150827
0.08164834976196289,0.002815460083211324,0.005217552185058594,0.0006683442497170402,True,50,4,2,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.6389380542332077,-3.2881809723154656,-5.695129818919849,-3.5407496151561744,1.6655361694236746,8,1.0001660030150827
0.13799381256103516,0.008841344832653053,0.010117451349894205,0.00043121277950817696,True,50,4,2,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1.7540531078932615,-3.185767382272631,-5.8387586978112,-3.592859729325698,1.692236798510302,19,1.0001660030150827
0.01481302579243978,0.003172627890908712,0.001409292221069336,0.0002676559078351367,True,50,4,5,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",-1.7443203784960184,-3.0220339577374378,-5.689501689792891,-3.485285342008782,1.6435865819448061,2,1.0001660030150827
0.07345493634541829,0.019431970956099665,0.004804213841756185,0.0011230509932828774,True,50,4,5,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-1.6682817027111785,-3.224704939224352,-5.966333926223606,-3.6197735227197128,1.776770969719846,20,1.0001660030150827
0.15824484825134277,0.022699440240476917,0.01010584831237793,0.00011991308990532505,True,50,4,5,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1.5849359435573132,-3.236557195727672,-5.896725505259813,-3.5727395481815996,1.7762594098606488,18,1.0001660030150827
0.01748832066853841,0.0009010506592217983,0.0018085638682047527,2.3364480113999632e-05,True,50,4,10,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",-1.959145338499914,-3.6067849022928686,-5.803182392872034,-3.7897042112216055,1.5746427793906563,26,1.0001660030150827
0.0657953421274821,0.012546740703019718,0.004728078842163086,0.0009184292369567551,True,50,4,10,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-1.6644006859804203,-3.100027404479796,-5.848501372194349,-3.537643154218189,1.735954165371941,7,1.0001660030150827
0.16379785537719727,0.0031996574429726883,0.010692516962687174,0.00015072333221902094,True,50,4,10,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1.727841693299262,-3.0582509730844847,-5.875691320533233,-3.5539279956389933,1.7292456766950197,12,1.0001660030150827
0.02469015121459961,0.0006646970022708322,0.0018600622812906902,1.6484058178298215e-05,False,,1,2,10,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",-2.759776467487441,-7.463759050939321,-8.556060672234258,-6.2598653968870055,2.5147892679440607,161,1.0001660030150827
0.10201493899027507,0.012674490021247452,0.005507707595825195,0.0001522014612331543,False,,1,2,50,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-2.6979703331543115,-7.052570649902581,-8.218455441089828,-5.989665474715573,2.3757475336286533,144,1.0001660030150827
